custom/best_energy,env34/episode_return_disc,env73/episode_return,env19/episode_return_disc,env18/episode_return_disc,env18/episode_return,env62/episode_return,env52/episode_return,env43/episode_return,env8/episode_return_disc,env22/episode_return_disc,env0/episode_return_disc,env78/episode_return_disc,env56/episode_return_disc,env13/episode_return,env41/episode_return_disc,env21/episode_return_disc,env25/episode_return_disc,env50/episode_return,env6/episode_return_disc,env43/episode_return_disc,env28/episode_return,env23/episode_return,env73/episode_return_disc,env42/episode_return_disc,env55/episode_return,env33/episode_return_disc,env42/episode_return,env8/episode_return,env31/episode_return,env16/episode_return_disc,env41/episode_return,env30/episode_return_disc,env34/episode_return,env37/episode_return_disc,env4/episode_return,env10/episode_return,env60/episode_return_disc,env55/episode_return_disc,env38/episode_return,env39/episode_return,env3/episode_return_disc,env58/episode_return,env76/episode_return,env13/episode_return_disc,env67/episode_return,env77/episode_return_disc,env70/episode_return_disc,env71/episode_return,env50/episode_return_disc,env1/episode_return_disc,env37/episode_return,env28/episode_return_disc,env75/episode_return,env2/episode_return,env59/episode_return,env58/episode_return_disc,env36/episode_return_disc,env60/episode_return,env52/episode_return_disc,env17/episode_return,env53/episode_return,env74/episode_return_disc,env49/episode_return,env11/episode_return,env32/episode_return_disc,env68/episode_return,env23/episode_return_disc,env48/episode_return,env14/episode_return_disc,env72/episode_return,env24/episode_return,env72/episode_return_disc,env17/episode_return_disc,env24/episode_return_disc,env64/episode_return_disc,env61/episode_return,env33/episode_return,env79/episode_return,env51/episode_return,env51/episode_return_disc,env1/episode_return,env6/episode_return,env27/episode_return_disc,env11/episode_return_disc,env47/episode_return,env39/episode_return_disc,env66/episode_return_disc,env12/episode_return_disc,env53/episode_return_disc,env22/episode_return,env29/episode_return,env47/episode_return_disc,env9/episode_return_disc,env15/episode_return_disc,env69/episode_return_disc,env25/episode_return,env74/episode_return,env77/episode_return,env20/episode_return,env64/episode_return,env40/episode_return_disc,env62/episode_return_disc,env14/episode_return,env65/episode_return,env49/episode_return_disc,env59/episode_return_disc,env66/episode_return,env67/episode_return_disc,env48/episode_return_disc,env19/episode_return,env46/episode_return,env44/episode_return_disc,env7/episode_return_disc,env7/episode_return,env10/episode_return_disc,env79/episode_return_disc,env36/episode_return,env32/episode_return,env4/episode_return_disc,env57/episode_return_disc,env30/episode_return,env78/episode_return,env65/episode_return_disc,env69/episode_return,env54/episode_return_disc,env70/episode_return,env27/episode_return,env35/episode_return_disc,env38/episode_return_disc,env63/episode_return,env12/episode_return,env76/episode_return_disc,env56/episode_return,env57/episode_return,env61/episode_return_disc,env71/episode_return_disc,env16/episode_return,env31/episode_return_disc,env0/episode_return,env35/episode_return,env29/episode_return_disc,env68/episode_return_disc,env5/episode_return,env63/episode_return_disc,env9/episode_return,env45/episode_return,env26/episode_return,env40/episode_return,env2/episode_return_disc,env5/episode_return_disc,env44/episode_return,env45/episode_return_disc,env15/episode_return,env26/episode_return_disc,env75/episode_return_disc,env21/episode_return,env20/episode_return_disc,env54/episode_return,env3/episode_return,env46/episode_return_disc,eval/mean_ep_length,time/total_timesteps,eval/mean_reward,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/iterations,train/learning_rate,train/loss,train/policy_gradient_loss,train/explained_variance,train/clip_range,train/clip_fraction,train/n_updates,train/value_loss,train/approx_kl,train/entropy_loss
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22400,,3,17.95634939,6281,10.0,14,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003,3.6438255310058594,-0.046154963558728924,0.3366619348526001,0.2,0.26265625494997946,56,5.276884067058563,0.027796809,-4.597296142578125
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,18.270347595214844,16.66666603088379,18.270347595214844,22.837934494018555,25.0,12.5,16.66666603088379,25.0,15.225289344787598,18.270347595214844,18.270347595214844,15.225289344787598,18.270347595214844,20.0,18.270347595214844,15.225289344787598,15.225289344787598,20.0,15.225289344787598,22.837934494018555,20.0,25.0,15.225289344787598,18.270347595214844,16.66666603088379,15.225289344787598,20.0,16.66666603088379,20.0,18.270347595214844,20.0,18.270347595214844,20.0,15.225289344787598,25.0,20.0,15.225289344787598,15.225289344787598,25.0,25.0,22.837934494018555,20.0,25.0,18.270347595214844,8.333333015441895,15.225289344787598,15.225289344787598,20.0,18.270347595214844,15.225289344787598,16.66666603088379,18.270347595214844,11.11111068725586,20.0,16.66666603088379,18.270347595214844,15.225289344787598,16.66666603088379,15.225289344787598,25.0,16.66666603088379,18.270347595214844,20.0,25.0,18.270347595214844,25.0,22.837934494018555,16.66666603088379,18.270347595214844,25.0,25.0,22.837934494018555,22.837934494018555,22.837934494018555,18.270347595214844,20.0,16.66666603088379,20.0,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,22.837934494018555,16.66666603088379,22.837934494018555,15.225289344787598,22.837934494018555,15.225289344787598,20.0,16.66666603088379,15.225289344787598,18.270347595214844,18.270347595214844,18.270347595214844,16.66666603088379,20.0,16.66666603088379,16.66666603088379,20.0,15.225289344787598,11.418967247009277,20.0,16.66666603088379,18.270347595214844,15.225289344787598,16.66666603088379,7.612644672393799,15.225289344787598,20.0,16.66666603088379,22.837934494018555,22.837934494018555,25.0,18.270347595214844,18.270347595214844,16.66666603088379,20.0,22.837934494018555,15.225289344787598,20.0,16.66666603088379,15.225289344787598,20.0,22.837934494018555,16.66666603088379,16.66666603088379,22.837934494018555,22.837934494018555,16.66666603088379,25.0,22.837934494018555,20.0,16.66666603088379,18.270347595214844,18.270347595214844,20.0,18.270347595214844,20.0,25.0,15.225289344787598,22.837934494018555,11.11111068725586,15.225289344787598,20.0,16.66666603088379,16.66666603088379,16.66666603088379,18.270347595214844,10.150193214416504,25.0,15.225289344787598,20.0,15.225289344787598,10.150193214416504,16.66666603088379,15.225289344787598,25.0,25.0,15.225289344787598,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22.837934494018555,25.0,22.837934494018555,18.270347595214844,20.0,20.0,16.66666603088379,16.66666603088379,18.270347595214844,22.837934494018555,15.225289344787598,15.225289344787598,15.225289344787598,20.0,10.150193214416504,22.837934494018555,18.270347595214844,25.0,18.270347595214844,15.225289344787598,16.66666603088379,5.0,22.837934494018555,18.270347595214844,25.0,18.270347595214844,20.0,20.0,16.66666603088379,15.225289344787598,11.11111068725586,15.225289344787598,25.0,22.837934494018555,20.0,25.0,15.225289344787598,22.837934494018555,16.66666603088379,20.0,18.270347595214844,25.0,16.66666603088379,18.270347595214844,25.0,18.270347595214844,22.837934494018555,16.66666603088379,22.837934494018555,18.270347595214844,25.0,15.225289344787598,25.0,16.66666603088379,20.0,22.837934494018555,13.050248146057129,16.66666603088379,15.225289344787598,25.0,20.0,18.270347595214844,20.0,16.66666603088379,11.418967247009277,5.882352828979492,4.567586898803711,25.0,18.270347595214844,20.0,20.0,18.270347595214844,22.837934494018555,18.270347595214844,18.270347595214844,16.66666603088379,20.0,25.0,20.0,18.270347595214844,20.0,20.0,18.270347595214844,15.225289344787598,20.0,18.270347595214844,18.270347595214844,18.270347595214844,18.270347595214844,25.0,8.333333015441895,18.270347595214844,15.225289344787598,15.225289344787598,18.270347595214844,20.0,20.0,20.0,25.0,20.0,22.837934494018555,18.270347595214844,20.0,16.66666603088379,18.270347595214844,18.270347595214844,20.0,22.837934494018555,22.837934494018555,25.0,25.0,18.270347595214844,18.270347595214844,20.0,22.837934494018555,22.837934494018555,14.285714149475098,12.5,18.270347595214844,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,20.0,18.270347595214844,25.0,20.0,15.225289344787598,15.225289344787598,20.0,20.0,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,7.612644672393799,5.373631477355957,20.0,18.270347595214844,16.66666603088379,20.0,20.0,25.0,15.225289344787598,18.270347595214844,20.0,18.270347595214844,16.66666603088379,18.270347595214844,22.837934494018555,25.0,22.837934494018555,20.0,20.0,22.837934494018555,10.0,24000,18.76672481,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24000,,3,19.22390298,6544,10.0,15,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003,3.7781941890716553,-0.03792648885573726,0.36464357376098633,0.2,0.23843750465894117,60,8.641690528392791,0.027630398,-4.314517545700073
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,22.837934494018555,25.0,18.270347595214844,15.225289344787598,16.66666603088379,2.6315789222717285,25.0,16.66666603088379,18.270347595214844,22.837934494018555,22.837934494018555,10.150193214416504,15.225289344787598,1.923076868057251,15.225289344787598,15.225289344787598,22.837934494018555,25.0,18.270347595214844,15.225289344787598,16.66666603088379,16.66666603088379,22.837934494018555,18.270347595214844,5.0,15.225289344787598,20.0,20.0,20.0,15.225289344787598,16.66666603088379,9.135173797607422,25.0,22.837934494018555,20.0,16.66666603088379,15.225289344787598,4.567586898803711,20.0,20.0,22.837934494018555,25.0,16.66666603088379,1.7567641735076904,25.0,18.270347595214844,18.270347595214844,16.66666603088379,22.837934494018555,15.225289344787598,25.0,15.225289344787598,20.0,16.66666603088379,16.66666603088379,22.837934494018555,18.270347595214844,16.66666603088379,22.837934494018555,20.0,16.66666603088379,18.270347595214844,20.0,20.0,22.837934494018555,16.66666603088379,15.225289344787598,16.66666603088379,22.837934494018555,25.0,16.66666603088379,22.837934494018555,18.270347595214844,15.225289344787598,18.270347595214844,11.11111068725586,16.66666603088379,16.66666603088379,20.0,18.270347595214844,16.66666603088379,20.0,15.225289344787598,18.270347595214844,16.66666603088379,18.270347595214844,18.270347595214844,22.837934494018555,15.225289344787598,25.0,16.66666603088379,15.225289344787598,15.225289344787598,22.837934494018555,18.270347595214844,25.0,20.0,20.0,25.0,20.0,15.225289344787598,2.4039931297302246,25.0,20.0,18.270347595214844,15.225289344787598,20.0,22.837934494018555,15.225289344787598,20.0,20.0,18.270347595214844,22.837934494018555,25.0,15.225289344787598,15.225289344787598,20.0,25.0,18.270347595214844,15.225289344787598,10.0,11.11111068725586,18.270347595214844,20.0,22.837934494018555,20.0,16.66666603088379,22.837934494018555,18.270347595214844,25.0,25.0,15.225289344787598,16.66666603088379,16.66666603088379,10.150193214416504,15.225289344787598,16.66666603088379,18.270347595214844,25.0,25.0,15.225289344787598,15.225289344787598,20.0,22.837934494018555,16.66666603088379,16.66666603088379,25.0,16.66666603088379,15.225289344787598,18.270347595214844,20.0,15.225289344787598,25.0,22.837934494018555,18.270347595214844,16.66666603088379,22.837934494018555,25.0,25.0,18.270347595214844,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22.837934494018555,25.0,22.837934494018555,15.225289344787598,16.66666603088379,25.0,16.66666603088379,25.0,18.270347595214844,15.225289344787598,22.837934494018555,18.270347595214844,22.837934494018555,20.0,15.225289344787598,22.837934494018555,15.225289344787598,16.66666603088379,18.270347595214844,22.837934494018555,20.0,25.0,22.837934494018555,18.270347595214844,20.0,18.270347595214844,20.0,20.0,16.66666603088379,22.837934494018555,16.66666603088379,8.304702758789062,25.0,15.225289344787598,16.66666603088379,25.0,15.225289344787598,18.270347595214844,11.11111068725586,16.66666603088379,15.225289344787598,20.0,20.0,18.270347595214844,20.0,18.270347595214844,15.225289344787598,16.66666603088379,15.225289344787598,18.270347595214844,16.66666603088379,18.270347595214844,25.0,16.66666603088379,25.0,18.270347595214844,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,25.0,18.270347595214844,20.0,16.66666603088379,18.270347595214844,20.0,22.837934494018555,25.0,22.837934494018555,16.66666603088379,20.0,15.225289344787598,15.225289344787598,18.270347595214844,22.837934494018555,16.66666603088379,20.0,20.0,16.66666603088379,15.225289344787598,20.0,20.0,22.837934494018555,15.225289344787598,11.11111068725586,15.225289344787598,22.837934494018555,18.270347595214844,22.837934494018555,16.66666603088379,25.0,10.150193214416504,18.270347595214844,18.270347595214844,18.270347595214844,16.66666603088379,20.0,20.0,16.66666603088379,25.0,22.837934494018555,22.837934494018555,25.0,25.0,18.270347595214844,22.837934494018555,25.0,18.270347595214844,22.837934494018555,25.0,25.0,22.837934494018555,18.270347595214844,20.0,22.837934494018555,18.270347595214844,16.66666603088379,20.0,15.225289344787598,22.837934494018555,9.090909004211426,20.0,22.837934494018555,20.0,22.837934494018555,16.66666603088379,25.0,15.225289344787598,10.150193214416504,25.0,20.0,18.270347595214844,25.0,25.0,15.225289344787598,15.225289344787598,25.0,15.225289344787598,25.0,16.66666603088379,22.837934494018555,18.270347595214844,20.0,22.837934494018555,20.0,20.0,25.0,25.0,15.225289344787598,18.270347595214844,25.0,18.270347595214844,20.0,22.837934494018555,22.837934494018555,25.0,15.225289344787598,25.0,16.66666603088379,22.837934494018555,10.0,25600,19.86175224,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25600,,3,20.02833608,6756,10.0,16,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003,6.554905414581299,-0.03987242375696951,0.3239189386367798,0.2,0.18875000327825547,64,10.594764876365662,0.021971313,-4.269787907600403
